Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR	PD_Avg_Log_FC	PD_Avg_FC
807	9245	-0.0191184893712339	NA	NA	NA	NA	0.0808262386015333	NA	0.940805942637357	NA	NA	NA	NA	0.870582048974185	NA	0.109888378476865	0.912497899355665	193	149	1	0.959907044016067	0.0308538746151497	1.02161660160753
7765	292	-0.00977307752834644	0.285833524290515	NA	-0.194451927114057	-0.0867986007993391	-0.0692884473480859	NA	0.95643145389305	0.202705027950888	NA	0.894009358072893	0.849104759587662	0.631838417796269	NA	-0.109716805158791	0.912633972290487	274	101	1	0.959907044016067	-0.0148957056998627	0.989728202567592
470	6364	-0.0496877359044188	1.54598862241191	NA	-0.200224234085264	-0.117134120133851	-0.143865543236386	-0.197890080839392	0.838821900120902	0.00179781663058769	NA	0.890013641734631	0.860681294217157	0.525947724278667	0.929399992157675	0.10970702146189	0.912641731711457	273	62	1	0.959907044016067	0.139531151368766	1.10154707571371
3932	3965	-0.055711589087994	NA	NA	NA	NA	NA	NA	0.912662053430447	NA	NA	NA	NA	NA	NA	-0.109681398267361	0.912662053430447	191	151	1	0.959907044016067	-0.055711589087994	0.962119773969402
1707	6376	0.028757300400196	NA	NA	NA	NA	NA	NA	0.912662053430447	NA	NA	NA	NA	NA	NA	0.109681398267361	0.912662053430447	698	151	1	0.959907044016067	0.028757300400196	1.02013303135908
996	9237	-0.0267417150148397	NA	NA	NA	NA	NA	NA	0.912662053430447	NA	NA	NA	NA	NA	NA	-0.109681398267361	0.912662053430447	191	151	1	0.959907044016067	-0.0267417150148397	0.981634789717613
10237	10262	NA	NA	NA	NA	NA	0.0396048190412923	-0.168466708600528	NA	NA	NA	NA	NA	0.791749167974604	0.942384793048429	0.109157053475905	0.913077923059498	426	202	1	0.960246974397901	-0.0644309447796179	0.956322454103296
8682	6264	0.350000750709215	-0.274577726566251	-1.0417876771246	0.0477633827463917	0.215110122675704	NA	0.0370885083096875	0.471558138703152	0.0566190937109182	0.117308245548419	0.954139957620484	0.361425262798365	NA	0.990633567282336	-0.108885828761635	0.913293046819028	529	81	1	0.960375740931476	-0.111067106541642	0.925902953418166
5242	4002	0.0372135199700478	NA	NA	-0.129058657826033	NA	NA	NA	0.844662082894136	NA	NA	0.857756062164414	NA	NA	NA	-0.108366925172076	0.91370463648446	675	141	1	0.960711054617146	-0.0459225689279926	0.968670177453776
2133	5608	0.0149515185852263	NA	NA	NA	NA	NA	NA	0.914026016708938	NA	NA	NA	NA	NA	NA	0.107961771657089	0.914026016708938	698	151	1	0.960778459830682	0.0149515185852263	1.01041749108303
