Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR	PD_Avg_Log_FC	PD_Avg_FC
3733	3652	1.30584532755701	1.11189726347849	NA	-0.448334037814198	0.946631560113929	NA	-1.05008238447746	0.0542132111326704	0.0700286789492497	NA	0.886748133890202	0.293941894074732	NA	0.929399992157675	3.09499484371724	0.00196816318632265	817	102	1	0.0278355316491847	0.373191545771554	1.29521495236608
271	2034	0.18621243691181	0.878009834314941	NA	0.293926299861507	0.551229621621538	-0.118244176597821	0.199132935584656	0.456422703202363	0.0167910690697431	NA	0.858538924458682	0.166702316821876	0.602898537693123	0.929399992157675	3.09445466651905	0.00197175064953692	863	62	1	0.0278355316491847	0.331711158616105	1.25850518347239
4586	1676	0.470354713180391	NA	NA	NA	0.378858606755033	NA	NA	0.164779528450452	NA	NA	NA	0.225753494512211	NA	NA	3.09018555123735	0.00200031487887165	706	146	1	0.0280857219171654	0.424606659967712	1.34220651030534
8002	7223	0.417835841904877	0.572728169564217	1.34894853369681	NA	NA	NA	NA	0.208265313173004	0.225887641440477	0.0991460381032329	NA	NA	NA	NA	3.08389214512651	0.00204311650151245	887	94	1	0.0286091529576649	0.779837515055301	1.71693749021609
7800	2637	0.18404140295439	1.05464429079206	NA	-0.504853263696583	0.948574052168901	0.113424321280071	0.317330529643723	0.555500009607781	0.0515237212443048	NA	0.671785384112003	0.135646109985837	0.546233941977795	0.929399992157675	3.08169485819573	0.00205825712057095	822	100	1	0.0287047917676395	0.35219355552376	1.27650001573066
9391	1520	0.49469684672325	0.135618473242038	NA	0.0628010985953411	0.403364968257769	0.0197446582310263	-0.189696304271061	0.100113892565878	0.451789232457901	NA	0.930039801592931	0.0834238921672398	0.933730205891695	0.929399992157675	3.07520327306461	0.00210359129854032	867	100	1	0.0290187978776793	0.154421623463061	1.11297533689167
2439	357	0.45212695822993	-0.219895669961295	1.5590068511216	-0.138752285396076	0.257695724802632	0.491664995309032	NA	0.0668017770383578	0.220152993915599	0.182299572940011	0.902693829573412	0.434989269143299	0.0798230025864684	NA	3.07492586097854	0.0021055488642272	605	80	1	0.0290187978776793	0.40030776235097	1.3197894243037
8705	8514	0.263343005533157	NA	1.44464300038147	NA	NA	NA	NA	0.187251728596569	NA	0.074663224746569	NA	NA	NA	NA	3.0739550917522	0.00211241228266346	732	132	1	0.0290422504878746	0.853993002957314	1.80749668715739
4382	5157	0.252623806129976	-0.00697067446268207	NA	0.137172271917636	0.394547015805632	0.0632066237881688	0.102439908917222	0.173547352441129	0.968233027246945	NA	0.857756062164414	0.119950724301608	0.604626982795005	0.960367408883952	3.07349183133964	0.00211569479834983	597	100	1	0.0290422504878746	0.157169825349325	1.11509747354399
8388	6762	0.505480642390751	NA	NA	NA	0.538635624174191	0.279007087976328	NA	0.135077932821145	NA	NA	NA	0.313419265295987	0.474035547761727	NA	3.06716037319574	0.0021610288017917	709	144	1	0.0295416628550997	0.441041118180423	1.3575836717541
2579	7379	0.356401633473344	0.653785186129845	-0.886702178931076	0.21696609576607	0.428472985296452	0.139318037059276	-0.0222682310754401	0.101425685632919	0.00578370817204189	0.158634756526327	0.842201413688351	0.512242056466162	0.283828140797844	0.988831279735363	3.06645964416515	0.0021661004622473	795	44	1	0.029571980223724	0.126567646816924	1.09169333326738
9508	7169	0.592623056322151	0.347492548754627	-0.163861588938314	-0.0922051510228332	0.408265484424271	0.235057093463361	NA	0.0350885419823024	0.307326865953146	0.770714778240417	0.926394136280677	0.434989269143299	0.389552592847956	NA	3.06396194053053	0.00218426696284379	764	11	1	0.0297261846444689	0.221228573833877	1.16572587564319
8908	777	0.513168600479105	0.220630512054456	NA	-0.0154177410608654	0.358072599431777	NA	0.107960442082521	0.0350885419823024	0.289395761614318	NA	0.98049797021025	0.538563076751028	NA	0.963606321758969	3.06154408501741	0.00220198563406337	819	18	1	0.0298261112943329	0.236882882597399	1.17844373834028
6548	6691	0.221090606148337	1.07681630842805	NA	0.214195404779037	0.124707500982916	0.231798103381525	-0.126001602006236	0.295561021820812	0.00591738527395691	NA	0.904288764046099	0.742263943591525	0.168210718095217	0.92952212894874	3.06083475864761	0.00220720869820212	867	62	1	0.0298578283691519	0.290434386952272	1.2230084628818
